Date,Open,High,Low,Close,Shares Traded,Turnover (₹ Cr),Change,Cummulative change
09-Mar-2023,38570.3,38643.8,38124.65,38171.85,170221850,4821.75,-0.73,93.96
10-Mar-2023,37935,38115.75,37693.8,38083.2,179867674,5188.06,-0.23,93.51
13-Mar-2023,38101.05,38268.25,37535.6,37594.95,199731006,5719.47,-1.28,91.03
14-Mar-2023,37611.95,37669.2,37150.4,37375.55,230324678,6980.02,-0.58,89.92
15-Mar-2023,37586.6,37647.9,37302.25,37354,181662310,6199.7,-0.06,89.81
16-Mar-2023,37348.9,37685.15,36926.85,37579.15,676952796,9764.86,0.60,90.95
17-Mar-2023,37895.7,37987.1,37727.85,37787.35,420240262,9917.81,0.55,92.01
20-Mar-2023,37572.15,37680.25,37254.15,37512.45,269820045,7593.71,-0.73,90.61
21-Mar-2023,37690.25,37796.65,37497.5,37728.7,203227699,6138.84,0.58,91.71
22-Mar-2023,37895.3,38061.35,37876.85,37973,226512681,6472.13,0.65,92.95
23-Mar-2023,37894.6,37989.7,37779.1,37818.55,205514107,7121.09,-0.41,92.17
24-Mar-2023,37929,37951.25,37472.55,37528.55,260036569,8901.47,-0.77,90.69
27-Mar-2023,37570.9,37696.95,37287.15,37334,262213044,7489.86,-0.52,89.71
28-Mar-2023,37319.4,37328.6,36895.65,36982.3,247973158,6481.87,-0.94,87.92
29-Mar-2023,36911.45,37383.05,36903.05,37279,321750905,9120.97,0.80,89.43
31-Mar-2023,37493,37848.35,37488.4,37797.75,314148100,8503.56,1.39,92.06
03-Apr-2023,37987.45,37987.75,37687.2,37891.35,187836802,5706.93,0.25,92.54
05-Apr-2023,37905.3,38125.95,37828.2,38094.3,208157722,6472.57,0.54,93.57
06-Apr-2023,38119.4,38231.55,38008.4,38187.05,190574125,7499.09,0.24,94.04
10-Apr-2023,38293.7,38375.95,38159.1,38296.75,188071018,5293.61,0.29,94.60
11-Apr-2023,38467.55,38580.05,38245.6,38379.65,168887913,5145.61,0.22,95.02
12-Apr-2023,38482.35,38588.45,38403.1,38560.9,171466130,6502.67,0.47,95.94
13-Apr-2023,38592,38623.3,38411.55,38496.75,155420266,5804.43,-0.17,95.61
17-Apr-2023,38498.35,38690,38300.95,38663.5,155002133,6088.74,0.43,96.46
18-Apr-2023,38745.9,38885.65,38620.7,38806.15,159218742,5863.73,0.37,97.19
19-Apr-2023,38834.5,38841.3,38415.9,38459.95,182378863,5441.31,-0.89,95.43
20-Apr-2023,38513.5,38581.85,38414.45,38475.65,139263111,4447.93,0.04,95.51
21-Apr-2023,38524,38548.55,38303.25,38426.05,223218141,4955.69,-0.13,95.25
24-Apr-2023,38521.75,38592.5,38380.75,38572,156729395,4477.88,0.38,96.00
25-Apr-2023,38613.4,38809.15,38570.85,38738.6,331099321,6363.61,0.43,96.84
26-Apr-2023,38722.9,38913.2,38679.7,38888.4,177357306,5100.89,0.39,97.60
27-Apr-2023,38917.5,39022.7,38841.7,38992,223812640,5211.36,0.27,98.13
28-Apr-2023,39100.7,39558.8,39032.1,39514.2,422969330,9851.56,1.34,100.78
02-May-2023,39647.55,39828.85,39606.9,39774.5,268414760,7254.73,0.66,102.11
03-May-2023,39731.4,39931.8,39658.3,39845.15,225457410,7822.96,0.18,102.47
04-May-2023,39949.6,40119.95,39881.25,40096.15,281847874,7874.32,0.63,103.74
05-May-2023,40101.55,40303.2,40034.25,40091.25,241071818,6796.01,-0.01,103.72
08-May-2023,40174.05,40391.95,40153.15,40365.1,258163799,6946.18,0.68,105.11
09-May-2023,40447,40613.6,40218.3,40323.3,285510474,7786.17,-0.10,104.90
10-May-2023,40386.75,40580.05,40256,40551.5,199476883,6065.48,0.57,106.05
11-May-2023,40741.65,40900.8,40648.2,40867,191423529,6092.4,0.78,107.66
12-May-2023,40874,40976.15,40651,40801.1,198340424,6718.27,-0.16,107.32
15-May-2023,40825.25,41145.95,40778.7,40995.05,195908578,6915.94,0.48,108.31
16-May-2023,41097.2,41256.8,41018.45,41052.05,276129007,7385.01,0.14,108.60
17-May-2023,41124.5,41137,40668.65,40821.4,203349635,6339.42,-0.56,107.43
18-May-2023,40983.2,41044.2,40353.4,40415.35,217382757,5978.44,-0.99,105.36
19-May-2023,40453.4,40630.5,40090.25,40546.15,237559580,7554.99,0.32,106.03
22-May-2023,40601.9,40938.2,40465.85,40923.45,309789416,8738.28,0.93,107.94
23-May-2023,41100,41194,40968.15,41010.35,231044397,7333.13,0.21,108.39
24-May-2023,41014.65,41122.55,40897.7,40984.05,213856668,8020.68,-0.06,108.25
25-May-2023,41005.2,41275.2,40944.6,41213.3,307741106,7608.02,0.56,109.42
26-May-2023,41225.5,41710.85,41186.35,41684.7,255688893,9422.18,1.14,111.81
29-May-2023,41980.5,41996.95,41840.25,41925.3,206837889,8084.5,0.58,113.04
30-May-2023,41961.6,42031.25,41834.85,41946,190445651,7767.94,0.05,113.14
31-May-2023,41899.4,42129.35,41804.85,42049.3,612162161,23496.54,0.25,113.67
01-Jun-2023,42132.9,42320.9,42067.8,42154.7,200025788,7731.31,0.25,114.20
02-Jun-2023,42290.3,42372.9,42216.05,42331.4,329265701,7886.09,0.42,115.10
05-Jun-2023,42419,42546.55,42360.45,42401.35,238372719,7219.59,0.17,115.45
06-Jun-2023,42475.3,42642.85,42352.6,42597.1,197331786,7199.85,0.46,116.45
07-Jun-2023,42766.3,43027.65,42710.4,42998.5,209370943,7344.81,0.94,118.49
08-Jun-2023,43103.55,43119.5,42652.4,42713.45,244751336,6988.24,-0.66,117.04
09-Jun-2023,42804.1,42862.7,42630.4,42672.65,205122192,7384.76,-0.10,116.83
12-Jun-2023,42793.25,42946.35,42646.5,42870.55,243478723,7144.04,0.46,117.84
13-Jun-2023,43039.3,43304.5,42997.2,43278.65,222299534,7212.11,0.95,119.91
14-Jun-2023,43407.8,43424.85,43250.8,43379.25,227909559,6952.72,0.23,120.42
15-Jun-2023,43460,43641.2,43339.1,43393.85,222880020,6777.07,0.03,120.50
16-Jun-2023,43568.65,43932.35,43530,43836.75,234212444,9783.53,1.02,122.75
19-Jun-2023,43978.25,44054.1,43709.1,43764.7,211063179,6989.18,-0.16,122.38
20-Jun-2023,43861.35,43978.25,43674.1,43926.3,182399064,7645.85,0.37,123.20
21-Jun-2023,44044.15,44175.55,43749.5,43905.65,213485798,7571.03,-0.05,123.10
22-Jun-2023,43984.95,43985.1,43341.15,43387.15,206016346,6570.22,-1.18,120.46
23-Jun-2023,43406.5,43414.8,42781.55,42833.15,205394832,8237.87,-1.28,117.65
26-Jun-2023,42669.3,43070.75,42589.85,43006.6,161931996,7201.66,0.40,118.53
27-Jun-2023,43149.65,43254.5,43074.1,43192.6,188511923,7130.02,0.43,119.48
28-Jun-2023,43381.8,43524.05,43263.3,43465.45,301430796,13679.69,0.63,120.86
30-Jun-2023,43622.65,43782.9,43575.5,43750.3,269236219,12118.04,0.66,122.31
03-Jul-2023,43921.75,43966.1,43780.85,43924.85,224348469,6469.05,0.40,123.20
04-Jul-2023,44073.55,44081,43647.9,43758.2,159856006,5762.2,-0.38,122.35
05-Jul-2023,43932.3,44156.8,43867.15,44108,217361534,6980.63,0.80,124.13
06-Jul-2023,44209.35,44396.75,44136.7,44372.1,236614675,6963.51,0.60,125.47
07-Jul-2023,44371.4,44510.1,43928,44002.5,225698802,7340.64,-0.83,123.59
10-Jul-2023,44120,44132.95,43659.7,43759.95,169285257,5769.87,-0.55,122.36
11-Jul-2023,43866.3,44210.1,43812.55,44090.8,220317182,7732.69,0.76,124.04
12-Jul-2023,44186.4,44231.05,43949.2,44202.85,203178526,9267.22,0.25,124.61
13-Jul-2023,44392.05,44473.2,43781.05,43917.1,362917147,8088.79,-0.65,123.16
14-Jul-2023,44113.75,44286.65,43890.4,44243.05,242633216,6819.46,0.74,124.81
17-Jul-2023,44334.95,44437.9,44258.4,44370.15,186556172,6317.47,0.29,125.46
18-Jul-2023,44506.9,44507.1,44053.15,44180.6,203996225,6788.42,-0.43,124.50
19-Jul-2023,44289.65,44444.9,44242.2,44414.4,173525278,5964.55,0.53,125.68
20-Jul-2023,44489.65,44506.15,44166.45,44350.8,170567846,7216.75,-0.14,125.36
21-Jul-2023,44292.7,44401.15,44139.8,44184.75,229508082,7295.89,-0.37,124.52
24-Jul-2023,44256.65,44345.2,44113.15,44176.8,233667063,7653.34,-0.02,124.48
25-Jul-2023,44253.25,44432.25,44118,44407.55,243403178,8511.28,0.52,125.65
26-Jul-2023,44579.65,44622,44446.4,44568.25,223708450,7548.78,0.36,126.47
27-Jul-2023,44682.3,44824,44543.3,44696.45,236625356,8160.72,0.29,127.12
28-Jul-2023,44858.35,45187.95,44732.5,45166.4,325811485,9518.67,1.05,129.50
31-Jul-2023,45156,45368.45,45151.7,45287,268489132,8654.37,0.27,130.12
01-Aug-2023,45393.55,45408.55,45170.6,45263.25,216333604,7626.24,-0.05,130.00
02-Aug-2023,45219.6,45242.35,44316.55,44645.8,269879075,9191.43,-1.36,126.86
03-Aug-2023,44588.35,44621.1,44150.05,44414.55,506836209,14567.01,-0.52,125.68
04-Aug-2023,44637.1,44913.9,44627.8,44765,585219790,11329.17,0.79,127.47
07-Aug-2023,44908,44930.95,44696.85,44838.45,426079983,9770.77,0.16,127.84
08-Aug-2023,44953.9,44989.65,44547.75,44838.8,335444851,8656.31,0.00,127.84
09-Aug-2023,44950.8,44983.05,44728.25,44948.15,245224312,7287.7,0.24,128.40
10-Aug-2023,45009.5,45009.5,44578,44676.15,252511871,8056.02,-0.61,127.01
11-Aug-2023,44824.25,44862.5,44508,44566.7,225664110,8564.62,-0.24,126.46
14-Aug-2023,44460.55,44460.55,43600.1,44008.75,211211350,7668.47,-1.25,123.62
16-Aug-2023,43889.2,44045.05,43662.15,44009.75,202900641,8762.07,0.00,123.63
17-Aug-2023,44075.6,44127.2,43838.05,43892.85,157129485,5704.87,-0.27,123.03
18-Aug-2023,43855.6,43883.1,43613.25,43681,179680199,7435.09,-0.48,121.96
21-Aug-2023,43756.35,44064.6,43691.05,44033.9,146142199,5649.57,0.81,123.75
22-Aug-2023,44176.3,44359.7,44142.55,44324.5,246731905,7611.72,0.66,125.23
23-Aug-2023,44466,44555.95,44316.25,44346,223432256,8247.95,0.05,125.34
24-Aug-2023,44626.9,44730.45,44458.05,44504.6,202092241,7463.61,0.36,126.14
25-Aug-2023,44431,44531.2,44008.8,44087.55,219119346,6383.68,-0.94,124.02
28-Aug-2023,44276.85,44400.5,44121.85,44326.45,258817798,6302.44,0.54,125.24
29-Aug-2023,44460.6,44628.45,44405.05,44589.4,201175174,6664.26,0.59,126.57
30-Aug-2023,44798.4,44905.85,44709.85,44743.25,365019177,7837.71,0.35,127.35
31-Aug-2023,44785.65,44797.15,44375.3,44415.5,313469490,14241.01,-0.73,125.69
01-Sep-2023,44493.7,44836.7,44403.55,44799.75,249602232,8065.95,0.87,127.64
04-Sep-2023,45026.45,45244.25,44799.75,45201,240173676,8320.9,0.90,129.68
05-Sep-2023,45348.15,45433.7,45126.3,45294.1,232747528,7239.78,0.21,130.15
06-Sep-2023,45382.6,45531.2,45287.5,45508.15,193368094,7986.72,0.47,131.24
07-Sep-2023,45569.35,45794.9,45508.15,45739.35,269547076,8315.95,0.51,132.42
08-Sep-2023,45893.35,46207.1,45853.25,46110.8,297860811,10257.15,0.81,134.30
11-Sep-2023,46359.6,46637.15,46277.8,46585.7,298363817,10076.83,1.03,136.72
12-Sep-2023,46796.6,46799,45430.6,45515.35,334920747,10439.14,-2.30,131.28
13-Sep-2023,45496.45,45735.75,45068.15,45655.45,244910228,7114.88,0.31,131.99
14-Sep-2023,45861.65,46030.45,45743.95,45971.2,210317248,7196.61,0.69,133.59
15-Sep-2023,46116.15,46146.5,45889.3,46051.85,372421086,10612.09,0.18,134.00
18-Sep-2023,46296.05,46296.4,45979.7,46026.05,296030452,9123.44,-0.06,133.87
20-Sep-2023,45915.7,46058,45550.2,45620.65,280097354,8777,-0.88,131.81
21-Sep-2023,45586.85,45718.9,45125.95,45231.2,190693934,6703.26,-0.85,129.83
22-Sep-2023,45265.05,45506.85,45008.05,45176,227789765,8284.66,-0.12,129.55
25-Sep-2023,45248.55,45281.45,44876.4,45070.95,175502860,6349.55,-0.23,129.02
26-Sep-2023,45092.85,45285.05,45085.1,45158.9,162764988,6650.2,0.20,129.47
27-Sep-2023,45173.5,45245,44896.75,45222.6,193203471,6816.16,0.14,129.79
28-Sep-2023,45286.2,45311.85,44469.9,44548.8,249453361,9837.09,-1.49,126.37
29-Sep-2023,44739.55,45163.7,44672.65,45036.65,231563615,6619.72,1.10,128.85
03-Oct-2023,45133.15,45213.5,44901.85,45186.75,322717039,8844.86,0.33,129.61
04-Oct-2023,45068.7,45084.7,44337.75,44560.85,332011791,9374.52,-1.39,126.43
05-Oct-2023,44759.85,44862.95,44521.75,44669.65,397441912,8572.78,0.24,126.98
06-Oct-2023,44886.4,44987.05,44780.2,44950.4,230503103,6445.86,0.63,128.41
09-Oct-2023,44550.9,44605,44251.25,44407.1,232112845,5712.54,-1.21,125.65
10-Oct-2023,44596.7,45035.05,44581,45006.2,236002284,6834.68,1.35,128.69
11-Oct-2023,45199.35,45382.35,45160.05,45237.05,311381310,7863.7,0.51,129.86
12-Oct-2023,45368.75,45435.1,45285.15,45342,273062826,6287.25,0.23,130.40
13-Oct-2023,45158.2,45403,45114.95,45290.3,226301444,6009.91,-0.11,130.13
16-Oct-2023,45271.6,45502.95,45202.4,45421.45,193525025,5725.36,0.29,130.80
17-Oct-2023,45595.15,45652.65,45518.7,45586.75,196744794,5569.19,0.36,131.64
18-Oct-2023,45625.95,45636.45,45011.1,45120.25,294590159,6985.69,-1.02,129.27
19-Oct-2023,44911.55,45065.8,44682.25,44974.5,178665524,5638.12,-0.32,128.53
20-Oct-2023,44883.85,44911.1,44464.85,44547.65,236635366,6611.03,-0.95,126.36
23-Oct-2023,44552.8,44604.15,43574.55,43684.75,265575016,6691.55,-1.94,121.98
25-Oct-2023,43762.45,44022.85,43144.15,43418.65,227009129,6614.25,-0.61,120.62
26-Oct-2023,43226.3,43228.4,42539.15,42994.5,363518453,8302.75,-0.98,118.47
27-Oct-2023,43257.75,43939.4,43252.5,43837.5,264324159,7788.85,1.96,122.75
30-Oct-2023,43923.85,43982.85,43462.85,43906.6,195120751,5996.81,0.16,123.10
31-Oct-2023,44133.9,44183.05,43890.95,44019.1,243453177,7750.21,0.26,123.67
01-Nov-2023,44122.15,44216.25,43718.65,43783.15,254039390,6901.65,-0.54,122.48
02-Nov-2023,44114.75,44478.35,44086.3,44451.1,255810676,5988.1,1.53,125.87
03-Nov-2023,44691.35,44907.9,44613.35,44885,412605267,8485.16,0.98,128.07
06-Nov-2023,45061.8,45269.35,44985.35,45227.45,387682179,8691.28,0.76,129.81
07-Nov-2023,45302.5,45641.15,45137.85,45593.3,383088186,9629.8,0.81,131.67
08-Nov-2023,45798.85,45912.2,45695.65,45894.9,279327574,7740.5,0.66,133.21
09-Nov-2023,45996.2,46011.25,45628.15,45660.4,208268256,6452.03,-0.51,132.01
10-Nov-2023,45568.65,45767.5,45378.5,45724.2,196494308,7018.31,0.14,132.34
12-Nov-2023,46070.3,46090.1,45897.1,45942.95,40475360,1082.48,0.48,133.45
13-Nov-2023,45898.2,46009.85,45739.65,45986.7,213102247,5281.9,0.10,133.67
15-Nov-2023,46348.05,46478.55,46155.05,46425.55,272419486,7673.6,0.95,135.90
16-Nov-2023,46486.45,46691.25,46330.25,46591.55,212805283,6388.16,0.36,136.75
17-Nov-2023,46510.9,46870.75,46422.9,46838.25,271353389,8402.31,0.53,138.00
20-Nov-2023,46943.55,46948.55,46640.45,46716.9,182039573,5564.56,-0.26,137.38
21-Nov-2023,46887.6,46935.15,46683.95,46718.25,177333661,5760.47,0.00,137.39
22-Nov-2023,46768.75,46851.15,46367.85,46541.15,186315952,5174.89,-0.38,136.49
23-Nov-2023,46651.4,46781.4,46549.45,46675.55,161369813,5040.39,0.29,137.17
24-Nov-2023,46762.8,46819,46578.1,46607.75,194504805,6677.14,-0.15,136.83
28-Nov-2023,46793.3,47216.25,46718.6,47161.95,358569701,12035.33,1.19,139.64
29-Nov-2023,47471.95,47556.4,47414.2,47487.5,392428661,12755.32,0.69,141.30
30-Nov-2023,47550.5,48082.95,47382.7,48020.4,623719961,18521.11,1.12,144.01
01-Dec-2023,48373.1,48565.55,48197.45,48486.4,388261860,10615.01,0.97,146.37
04-Dec-2023,49347.55,49473.1,49071.4,49424.8,518255116,14750.73,1.94,151.14
05-Dec-2023,49568,49956.6,49405.7,49937.35,476945748,19165.24,1.04,153.75
06-Dec-2023,50223.45,50621.8,50184.35,50517.35,476594418,22914.68,1.16,156.69
07-Dec-2023,50753.2,50987.25,50544.35,50920.6,505265748,20024.76,0.80,158.74
08-Dec-2023,51197.7,51289.55,50079,50608.75,400016045,15617.8,-0.61,157.16
11-Dec-2023,50770.1,51172.95,50696.85,51139.65,318726747,11508.42,1.05,159.86
12-Dec-2023,51324.15,51352.45,50583.9,50813.2,267597643,11116.59,-0.64,158.20
13-Dec-2023,50984.65,51321.6,50687.45,51273.5,318417111,12896.37,0.91,160.54
14-Dec-2023,51651.25,52004.7,51540.75,51925.45,352070759,13112.48,1.27,163.85
15-Dec-2023,52191.6,52210.55,51836.25,51957.35,358452712,12825.59,0.06,164.01
18-Dec-2023,52090,52369,51796.75,52301,336877671,13885.64,0.66,165.76
19-Dec-2023,52481.85,52515.8,51917.7,52387.2,308333220,12719.06,0.16,166.20
20-Dec-2023,52734.65,52823.4,50688,50844.6,393963257,15629.18,-2.94,158.36
21-Dec-2023,50385.35,51594.25,50102.95,51520.65,325113812,12486.81,1.33,161.79
22-Dec-2023,51845.95,51999.5,51514.95,51944,332949161,11511.03,0.82,163.94
26-Dec-2023,52201.05,52483.3,52113.2,52434.85,281167603,9076.3,0.94,166.44
27-Dec-2023,52699.35,52875,52428.95,52680.2,263792535,9532.43,0.47,167.68
28-Dec-2023,52906.75,53038.65,52734.8,52964.1,515341622,13662.5,0.54,169.13
29-Dec-2023,53033.55,53388.9,52845.05,53344.8,366472016,10392.48,0.72,171.06
01-Jan-2024,53551.6,53648.95,53297.9,53409.8,289388883,8298.12,0.12,171.39
02-Jan-2024,53586.35,53604.4,52605.2,53277.5,310392600,9717.96,-0.25,170.72
03-Jan-2024,53408.35,53842.1,53225.2,53680.35,382533455,16489.75,0.76,172.77
04-Jan-2024,53908.95,54434.2,53897.8,54359.95,299089963,11785.98,1.27,176.22
05-Jan-2024,54582.05,54687.6,53949,54295.25,339192999,13463.46,-0.12,175.89
08-Jan-2024,54450,54450,53670,53728.9,286180407,10421.97,-1.04,173.01
09-Jan-2024,54115.2,54297.6,53891.65,53960.65,248184674,10069.22,0.43,174.19
10-Jan-2024,53997.65,54131.95,53490.05,54077.65,269700864,9904.68,0.22,174.79
11-Jan-2024,54355.25,54675.55,54318.9,54595.6,293715289,10361.13,0.96,177.42
12-Jan-2024,54847.6,54852.9,54587.1,54742.9,310809186,9538.3,0.27,178.17
15-Jan-2024,55013.2,55025.6,54530.6,54936.65,284775438,9906.54,0.35,179.15
16-Jan-2024,55013,55056.75,54515,54816.9,337642014,11899.48,-0.22,178.54
17-Jan-2024,54478.65,54813.1,54116.55,54206.25,410804424,12956.75,-1.11,175.44
18-Jan-2024,54052.55,54150.95,52766.3,53948.4,381326021,12272.06,-0.48,174.13
19-Jan-2024,54297.25,54741.8,54250.95,54709,353182530,11077.58,1.41,177.99
20-Jan-2024,54970.9,55038.55,54459.35,54727.2,214455320,8033.04,0.03,178.09
23-Jan-2024,55218.25,55227.7,53009.75,53294.7,454942238,16358.85,-2.62,170.81
24-Jan-2024,53419.05,54272.05,52872.95,54208.3,372127973,14656.33,1.71,175.45
25-Jan-2024,54493.2,54493.2,53779.5,54291.75,399587259,11922.63,0.15,175.87
29-Jan-2024,54564.2,55081.2,54369.4,55012.6,452499959,15603.28,1.33,179.54
30-Jan-2024,55249.25,55507.15,54763.75,54826.2,395006294,14424.18,-0.34,178.59
31-Jan-2024,54916.1,55346.55,54800.1,55299.25,467463967,16220.87,0.86,180.99
01-Feb-2024,55673.85,55858.3,55168.6,55508.85,481077234,17037.36,0.38,182.06
02-Feb-2024,55852.8,56218.25,55818.6,55940.3,539082558,14851.6,0.78,184.25
05-Feb-2024,56330.55,56535.35,55463.5,55669.85,468212848,16326.8,-0.48,182.88
06-Feb-2024,55935.45,56530.4,55504.05,56465.45,353196112,12379.81,1.43,186.92
07-Feb-2024,56931.25,57489.55,56600.4,57386.6,462818667,18682.01,1.63,191.60
08-Feb-2024,57754.2,57927.7,57388.45,57660.7,570211470,21414.82,0.48,192.99
09-Feb-2024,57811.55,57834.6,56263.4,57432.9,662074725,21020.37,-0.40,191.83
12-Feb-2024,57559.7,57698.7,56104,56323.7,479740264,15670,-1.93,186.20
13-Feb-2024,56425.1,56939.95,55701.9,56893.05,357623575,12984.41,1.01,189.09
14-Feb-2024,56477.15,57806.7,56274.7,57672.4,318293216,12205.91,1.37,193.05
15-Feb-2024,58073.5,58241.2,57931.6,58185.9,543793423,17544.37,0.89,195.66
16-Feb-2024,58460.85,58694.9,58393.6,58586.15,396553822,13722.35,0.69,197.69
19-Feb-2024,58838.3,58897.75,58548.4,58650.3,280672307,10478.86,0.11,198.02
20-Feb-2024,58702.4,58767.2,58428.25,58706.4,270107778,9774.57,0.10,198.31
21-Feb-2024,58913.6,59104.8,58204.25,58386.5,327274812,14125.42,-0.54,196.68
22-Feb-2024,58638.45,59080.4,58006.9,58999,281176688,11872.7,1.05,199.79
23-Feb-2024,59172.95,59331.45,58811.95,59153.75,338988229,13482.97,0.26,200.58
26-Feb-2024,59146.85,59375.05,58998.25,59198.55,267887029,12377.16,0.08,200.81
27-Feb-2024,59246.05,59633.6,58885.05,59150.65,248642923,12627.18,-0.08,200.56
28-Feb-2024,59296,59370,58218.1,58387.3,330065213,13881.23,-1.29,196.68
29-Feb-2024,58390.8,59256.3,57803.7,58991.35,790715310,22952.3,1.03,199.75
01-Mar-2024,59315.4,59578.2,59213.7,59506.75,263824935,10281.83,0.87,202.37
02-Mar-2024,59720.95,59867.45,59669.35,59783.7,25555197,984,0.47,203.78
04-Mar-2024,59936,60045.6,59648.85,59944.2,330083951,11476.86,0.27,204.60
05-Mar-2024,60079.95,60225.55,59858.3,59981.35,322810333,12457.69,0.06,204.78
06-Mar-2024,60033.75,60048.85,58900.15,59806.1,854809536,20093.36,-0.29,203.89
07-Mar-2024,59934.65,60573.1,59929.1,60323.9,338492603,14853.82,0.87,206.52
11-Mar-2024,60467.45,60920.25,60203.75,60311.15,330953216,18396.31,-0.02,206.46
12-Mar-2024,60361.2,60418.8,59294.6,59377.2,268300002,11859.56,-1.55,201.71
13-Mar-2024,59466.8,59661.8,56716.85,57149.55,406384727,16705.21,-3.75,190.39
14-Mar-2024,56938.45,58639.85,56430.85,58520.2,325405817,13528.8,2.40,197.36
15-Mar-2024,58414.35,58661.1,57184.2,58058.8,549454176,17931.13,-0.79,195.01
18-Mar-2024,58072.85,58563.15,57808.7,58422,242398605,10802.69,0.63,196.86
19-Mar-2024,58403.55,58403.95,57319.25,57402.7,249285102,11027.24,-1.74,191.68
20-Mar-2024,57583.35,57798,56678.9,57581.45,238071006,9670.02,0.31,192.59
21-Mar-2024,58110.1,58986.5,58075.5,58918.3,277504713,11449.25,2.32,199.38
22-Mar-2024,58987.1,59326.25,58644.3,59188.9,239966115,10207.54,0.46,200.76
26-Mar-2024,59000.05,59858.55,58991.8,59801.5,271593015,13701.47,1.03,203.87
27-Mar-2024,60098.1,60352.25,59833.25,59911.7,300646593,17408.47,0.18,204.43
28-Mar-2024,60079.7,60842.35,60026,60624.3,327420400,14051.79,1.19,208.05
